islem_id,musteri_id,tarih_saat,gun_adi,saat,gece_mi,kategori,kanal,tutar_tl,musteri_ort_islem_tl,sapma_pct,sehir,yurtdisi_mi,z_skoru,risk_skoru,fraud_flag,fraud_tipi
TXN000457,MUS0783,2024-08-27 10:58:00,Salı,10,0,Restoran,Temassız,398.08,374.68,6.2,Bangkok,1,0.76,6,0,normal
TXN001673,MUS0656,2024-04-09 18:47:00,Salı,18,0,Uluslararası,Fiziksel Kart,622.25,683.02,-8.9,Gaziantep,0,0.17,0,0,normal
TXN002439,MUS0347,2024-01-10 04:04:00,Çarşamba,4,1,Ulaşım,Fiziksel Kart,365.72,350.9,4.2,Amsterdam,1,0.96,18,0,normal
TXN003018,MUS0621,2024-10-03 00:11:00,Perşembe,0,1,Döviz,Fiziksel Kart,836.39,706.02,18.5,Bursa,0,0.38,10,0,normal
TXN003109,MUS0652,2024-02-08 00:01:00,Perşembe,0,1,Eğlence,Temassız,60.68,255.88,-76.3,Kayseri,0,0.84,14,0,normal
TXN004160,MUS0086,2024-11-08 09:22:00,Cuma,9,0,Eğlence,Temassız,891.06,560.34,59.0,Ankara,0,0.94,11,0,normal
TXN003810,MUS0699,2024-02-03 19:28:00,Cumartesi,19,0,ATM Nakit,Online,808.11,535.52,50.9,Konya,0,0.06,0,0,normal
TXN001091,MUS0681,2024-05-09 17:32:00,Perşembe,17,0,Elektronik,Temassız,212.87,145.6,46.2,Konya,0,0.44,1,0,normal
TXN004675,MUS0269,2024-08-26 21:33:00,Pazartesi,21,0,Restoran,Fiziksel Kart,1100.99,480.93,128.9,Bursa,0,0.08,0,0,normal
TXN003942,MUS0579,2024-10-10 10:18:00,Perşembe,10,0,Uluslararası,Temassız,471.44,782.63,-39.8,Konya,0,0.06,0,0,normal
TXN002611,MUS0089,2024-12-15 17:45:00,Pazar,17,0,Döviz,Online,95.23,415.85,-77.1,Mersin,0,0.92,16,0,normal
TXN000800,MUS0093,2024-09-19 04:54:00,Perşembe,4,1,Elektronik,Temassız,239.86,267.81,-10.4,Samsun,0,0.47,8,0,normal
TXN000643,MUS0623,2024-06-21 07:57:00,Cuma,7,0,Restoran,Fiziksel Kart,180.73,625.6,-71.1,İzmir,0,0.08,8,0,normal
TXN004181,MUS0139,2024-04-01 07:32:00,Pazartesi,7,0,Ulaşım,Fiziksel Kart,782.36,752.4,4.0,Eskişehir,0,1.1,12,0,normal
TXN001736,MUS0787,2024-11-02 15:52:00,Cumartesi,15,0,Restoran,Online,257.93,551.76,-53.3,Mersin,0,0.67,4,0,normal
TXN002797,MUS0630,2024-10-25 10:15:00,Cuma,10,0,Giyim,Online,87.42,102.51,-14.7,Adana,0,1.18,21,0,normal
TXN001733,MUS0668,2024-01-02 10:51:00,Salı,10,0,Yakıt,Fiziksel Kart,653.32,516.49,26.5,Moskova,1,1.23,17,0,normal
TXN003671,MUS0221,2024-09-04 00:52:00,Çarşamba,0,1,Ulaşım,Fiziksel Kart,207.1,214.37,-3.4,Moskova,1,0.54,1,0,normal
TXN001307,MUS0608,2024-12-29 20:24:00,Pazar,20,0,Ulaşım,Temassız,138.91,176.95,-21.5,İzmir,0,0.81,14,0,normal
TXN000347,MUS0608,2024-09-19 13:39:00,Perşembe,13,0,Market,Fiziksel Kart,108.2,176.95,-38.9,Ankara,0,1.77,14,0,normal
TXN001553,MUS0343,2024-06-26 08:16:00,Çarşamba,8,0,Restoran,ATM,591.96,667.75,-11.4,Konya,0,1.04,16,0,normal
TXN000866,MUS0612,2024-05-04 01:48:00,Cumartesi,1,1,Giyim,Online,751.73,738.97,1.7,Bursa,0,1.47,9,0,normal
TXN002580,MUS0564,2024-11-14 14:34:00,Perşembe,14,0,ATM Nakit,Fiziksel Kart,451.87,235.77,91.7,Konya,0,0.47,10,0,normal
TXN003587,MUS0280,2024-03-19 19:44:00,Salı,19,0,Ulaşım,Fiziksel Kart,62.57,121.2,-48.4,Ankara,0,0.0,0,0,normal
TXN001558,MUS0174,2024-12-29 14:09:00,Pazar,14,0,Döviz,Temassız,699.03,620.27,12.7,Gaziantep,0,0.46,13,0,normal
TXN001679,MUS0748,2024-01-18 03:14:00,Perşembe,3,1,Online Alışveriş,Telefon,1106.52,791.81,39.7,Ankara,0,0.97,19,0,normal
TXN002264,MUS0576,2024-08-19 20:54:00,Pazartesi,20,0,ATM Nakit,Temassız,243.04,448.68,-45.8,İstanbul,0,0.13,0,0,normal
TXN000550,MUS0500,2024-10-05 16:03:00,Cumartesi,16,0,Market,Fiziksel Kart,256.72,187.59,36.9,Bursa,0,0.09,0,0,normal
TXN000676,MUS0654,2024-09-29 17:39:00,Pazar,17,0,Market,Online,486.66,741.62,-34.4,Ankara,0,1.61,16,0,normal
TXN002356,MUS0340,2024-11-28 05:19:00,Perşembe,5,1,Elektronik,Online,796.46,414.2,92.3,İstanbul,0,0.13,11,0,normal
TXN003929,MUS0551,2024-12-13 02:32:00,Cuma,2,1,Yakıt,ATM,516.05,533.28,-3.2,Eskişehir,0,1.48,24,0,normal
TXN002265,MUS0668,2024-07-09 14:20:00,Salı,14,0,Uluslararası,Fiziksel Kart,421.34,516.49,-18.4,İstanbul,0,0.9,16,0,normal
TXN000316,MUS0049,2024-11-25 02:11:00,Pazartesi,2,1,Restoran,Online,398.23,530.09,-24.9,Eskişehir,0,1.99,20,0,normal
TXN003302,MUS0756,2024-09-11 02:15:00,Çarşamba,2,1,ATM Nakit,Fiziksel Kart,171.8,149.1,15.2,Eskişehir,0,0.45,3,0,normal
TXN002072,MUS0416,2024-03-23 04:04:00,Cumartesi,4,1,ATM Nakit,Temassız,441.71,513.6,-14.0,Bursa,0,1.48,14,0,normal
TXN001186,MUS0298,2024-12-28 06:30:00,Cumartesi,6,0,Döviz,Fiziksel Kart,543.15,521.36,4.2,İzmir,0,1.34,22,0,normal
TXN003024,MUS0499,2024-08-12 01:30:00,Pazartesi,1,1,Restoran,ATM,378.01,563.96,-33.0,Kayseri,0,0.02,10,0,normal
TXN002547,MUS0511,2024-10-22 09:34:00,Salı,9,0,Online Alışveriş,Fiziksel Kart,326.66,387.72,-15.7,Samsun,0,1.09,19,0,normal
TXN000960,MUS0016,2024-05-18 09:16:00,Cumartesi,9,0,Elektronik,Fiziksel Kart,550.36,327.87,67.9,Kayseri,0,0.86,18,0,normal
TXN004183,MUS0463,2024-11-12 23:19:00,Salı,23,1,Uluslararası,Fiziksel Kart,170.15,195.33,-12.9,İstanbul,0,1.17,6,0,normal
TXN002895,MUS0465,2024-09-26 12:28:00,Perşembe,12,0,ATM Nakit,Temassız,623.23,389.9,59.8,Antalya,0,0.89,15,0,normal
TXN003141,MUS0093,2024-11-05 20:08:00,Salı,20,0,Uluslararası,ATM,337.01,267.81,25.8,Samsun,0,0.7,6,0,normal
TXN001313,MUS0515,2024-10-30 10:24:00,Çarşamba,10,0,Giyim,Fiziksel Kart,275.88,683.68,-59.6,Ankara,0,1.55,10,0,normal
TXN002333,MUS0691,2024-02-24 12:50:00,Cumartesi,12,0,Online Alışveriş,ATM,528.92,797.68,-33.7,Ankara,0,1.64,11,0,normal
TXN000221,MUS0044,2024-01-09 09:39:00,Salı,9,0,Eğlence,Fiziksel Kart,203.72,167.48,21.6,Eskişehir,0,1.05,17,0,normal
TXN002492,MUS0306,2024-04-06 20:50:00,Cumartesi,20,0,Sağlık,Fiziksel Kart,99.24,87.11,13.9,Konya,0,0.25,0,0,normal
TXN003357,MUS0547,2024-01-04 17:13:00,Perşembe,17,0,Uluslararası,Fiziksel Kart,1228.0,731.66,67.8,Ankara,0,0.8,7,0,normal
TXN001255,MUS0121,2024-06-04 15:23:00,Salı,15,0,Eğlence,Online,767.58,665.6,15.3,Eskişehir,0,0.31,0,0,normal
TXN000059,MUS0337,2024-05-04 22:34:00,Cumartesi,22,0,Döviz,Fiziksel Kart,314.75,265.52,18.5,Bursa,0,0.74,2,0,normal
TXN001117,MUS0545,2024-08-15 05:43:00,Perşembe,5,1,Market,Fiziksel Kart,800.6,680.39,17.7,Ankara,0,1.13,21,0,normal
TXN003238,MUS0485,2024-09-18 20:15:00,Çarşamba,20,0,Giyim,Online,51.63,108.19,-52.3,Mersin,0,0.92,12,0,normal
TXN003652,MUS0024,2024-05-10 14:11:00,Cuma,14,0,Yakıt,Online,615.59,574.91,7.1,Bursa,0,0.35,1,0,normal
TXN001784,MUS0366,2024-05-13 06:25:00,Pazartesi,6,0,Restoran,ATM,198.49,153.39,29.4,İstanbul,0,0.11,1,0,normal
TXN003040,MUS0392,2024-02-18 15:03:00,Pazar,15,0,Giyim,Online,404.34,219.59,84.1,Kayseri,0,1.14,8,0,normal
TXN003858,MUS0612,2024-08-09 18:25:00,Cuma,18,0,Giyim,Fiziksel Kart,247.22,738.97,-66.5,Bursa,0,0.16,0,0,normal
TXN002164,MUS0132,2024-01-05 23:24:00,Cuma,23,1,Uluslararası,Online,42.28,111.54,-62.1,Adana,0,0.01,0,0,normal
TXN004249,MUS0551,2024-10-18 18:56:00,Cuma,18,0,Uluslararası,ATM,592.6,533.28,11.1,Gaziantep,0,0.15,3,0,normal
TXN002572,MUS0767,2024-05-23 06:39:00,Perşembe,6,0,Restoran,Fiziksel Kart,452.59,457.0,-1.0,Kayseri,0,1.24,14,0,normal
TXN001043,MUS0250,2024-04-20 11:23:00,Cumartesi,11,0,Ulaşım,Temassız,862.26,611.1,41.1,Mersin,0,0.48,0,0,normal
TXN004979,MUS0649,2024-09-17 10:24:00,Salı,10,0,Döviz,Temassız,545.03,574.81,-5.2,İstanbul,0,0.95,8,0,normal
TXN004289,MUS0051,2024-11-04 12:37:00,Pazartesi,12,0,Uluslararası,Temassız,477.31,500.39,-4.6,Samsun,0,0.35,6,0,normal
TXN004805,MUS0482,2024-03-02 18:30:00,Cumartesi,18,0,Market,Fiziksel Kart,216.92,233.28,-7.0,Kayseri,0,0.24,2,0,normal
TXN004054,MUS0660,2024-01-31 06:36:00,Çarşamba,6,0,Eğlence,ATM,375.47,352.16,6.6,Kayseri,0,0.66,5,0,normal
TXN002904,MUS0236,2024-08-11 15:39:00,Pazar,15,0,Yakıt,Fiziksel Kart,556.31,431.82,28.8,Londra,1,1.54,24,0,normal
TXN002168,MUS0737,2024-04-28 18:37:00,Pazar,18,0,Sağlık,Temassız,6.58,515.52,-98.7,Eskişehir,0,0.07,0,0,normal
TXN004215,MUS0445,2024-12-29 01:29:00,Pazar,1,1,Restoran,Fiziksel Kart,675.74,496.76,36.0,Gaziantep,0,0.16,9,0,normal
TXN001409,MUS0740,2024-11-29 10:59:00,Cuma,10,0,Restoran,Online,127.53,125.71,1.4,Kayseri,0,0.74,17,0,normal
TXN001891,MUS0255,2024-02-07 19:46:00,Çarşamba,19,0,ATM Nakit,Online,389.55,371.46,4.9,İzmir,0,0.34,0,0,normal
TXN004643,MUS0076,2024-02-27 02:00:00,Salı,2,1,Restoran,Online,499.96,743.5,-32.8,İzmir,0,0.14,3,0,normal
TXN003111,MUS0165,2024-02-09 00:11:00,Cuma,0,1,ATM Nakit,Temassız,121.54,204.55,-40.6,Samsun,0,0.27,8,0,normal
TXN004783,MUS0216,2024-10-06 12:29:00,Pazar,12,0,ATM Nakit,Fiziksel Kart,227.27,173.04,31.3,İzmir,0,0.26,0,0,normal
TXN002907,MUS0436,2024-10-18 10:03:00,Cuma,10,0,Sağlık,Online,474.72,391.22,21.3,İstanbul,0,1.34,18,0,normal
TXN004034,MUS0411,2024-04-16 07:31:00,Salı,0,1,Online Alışveriş,Online,1946.45,481.79,304.0,Bursa,0,3.92,76,1,gece_islemi
TXN003584,MUS0507,2024-05-29 20:53:00,Çarşamba,20,0,Döviz,ATM,390.74,359.44,8.7,İstanbul,0,2.93,30,0,normal
TXN003718,MUS0430,2024-11-19 02:08:00,Salı,2,1,Elektronik,ATM,129.52,781.17,-83.4,Adana,0,0.87,18,0,normal
TXN000242,MUS0627,2024-02-09 01:04:00,Cuma,1,1,Uluslararası,Fiziksel Kart,267.5,639.45,-58.2,Konya,0,2.9,27,0,normal
TXN003069,MUS0800,2024-05-14 11:59:00,Salı,11,0,ATM Nakit,Online,721.56,736.55,-2.0,Adana,0,0.62,2,0,normal
TXN000823,MUS0139,2024-05-20 18:02:00,Pazartesi,18,0,Döviz,Temassız,1230.83,752.4,63.6,Eskişehir,0,0.23,0,0,normal
TXN000671,MUS0306,2024-11-16 18:05:00,Cumartesi,18,0,Yakıt,Online,5,87.11,-94.3,Konya,0,0.51,6,0,normal
TXN000352,MUS0055,2024-12-08 23:29:00,Pazar,23,1,Online Alışveriş,Telefon,1107.46,741.95,49.3,Kayseri,0,0.32,9,0,normal
TXN003604,MUS0360,2024-12-26 01:53:00,Perşembe,1,1,ATM Nakit,Temassız,166.1,227.32,-26.9,Tokyo,1,0.32,13,0,normal
TXN004175,MUS0709,2024-11-21 04:16:00,Perşembe,4,1,Ulaşım,ATM,389.53,514.0,-24.2,Mersin,0,1.04,15,0,normal
TXN000514,MUS0705,2024-05-11 01:28:00,Cumartesi,1,1,Döviz,Online,329.38,318.39,3.5,Konya,0,0.45,0,0,normal
TXN000379,MUS0702,2024-02-26 11:58:00,Pazartesi,11,0,Yakıt,Fiziksel Kart,338.35,357.42,-5.3,Konya,0,1.84,22,0,normal
TXN002243,MUS0327,2024-10-21 10:43:00,Pazartesi,10,0,Restoran,Temassız,177.95,178.75,-0.4,Antalya,0,0.42,0,0,normal
TXN004412,MUS0222,2024-02-23 03:47:00,Cuma,3,1,Ulaşım,Temassız,614.78,435.26,41.2,Mersin,0,0.63,12,0,normal
TXN002680,MUS0479,2024-08-24 19:10:00,Cumartesi,19,0,Online Alışveriş,Fiziksel Kart,243.45,294.1,-17.2,Samsun,0,0.1,0,0,normal
TXN001871,MUS0139,2024-04-08 04:04:00,Pazartesi,4,1,Sağlık,ATM,495.64,752.4,-34.1,Eskişehir,0,1.73,13,0,normal
TXN003658,MUS0181,2024-07-21 11:51:00,Pazar,11,0,Ulaşım,Temassız,80.1,87.04,-8.0,Konya,0,1.37,14,0,normal
TXN002926,MUS0422,2024-01-27 13:48:00,Cumartesi,13,0,Online Alışveriş,Online,47.61,429.73,-88.9,Samsun,0,0.38,0,0,normal
TXN001146,MUS0764,2024-06-21 10:46:00,Cuma,10,0,Uluslararası,Online,186.63,383.08,-51.3,Samsun,0,1.02,20,0,normal
TXN004343,MUS0430,2024-09-13 23:33:00,Cuma,23,1,Yakıt,ATM,802.91,781.17,2.8,Adana,0,0.69,12,0,normal
TXN002233,MUS0523,2024-10-27 10:10:00,Pazar,10,0,Ulaşım,Telefon,104.59,560.18,-81.3,Konya,0,1.21,7,0,normal
TXN000116,MUS0767,2024-08-17 01:01:00,Cumartesi,1,1,Giyim,Online,563.21,457.0,23.2,Kayseri,0,1.12,9,0,normal
TXN003373,MUS0573,2024-09-11 23:27:00,Çarşamba,23,1,Market,Fiziksel Kart,307.65,471.06,-34.7,İstanbul,0,0.17,11,0,normal
TXN003508,MUS0005,2024-09-26 18:33:00,Perşembe,18,0,Market,Fiziksel Kart,663.16,447.36,48.2,Bursa,0,1.5,15,0,normal
TXN004638,MUS0655,2024-08-07 12:22:00,Çarşamba,12,0,Online Alışveriş,Temassız,358.33,511.81,-30.0,Bursa,0,0.13,5,0,normal
TXN002922,MUS0339,2024-07-29 06:26:00,Pazartesi,6,0,ATM Nakit,Fiziksel Kart,171.45,137.42,24.8,Antalya,0,0.63,15,0,normal
TXN000431,MUS0463,2024-09-22 03:49:00,Pazar,3,1,Yakıt,Fiziksel Kart,188.43,195.33,-3.5,Konya,0,0.37,0,0,normal
TXN000580,MUS0672,2024-12-30 21:14:00,Pazartesi,21,0,Yakıt,Fiziksel Kart,607.01,701.4,-13.5,Mersin,0,1.48,15,0,normal
TXN003716,MUS0715,2024-08-19 03:53:00,Pazartesi,3,1,Sağlık,Fiziksel Kart,575.18,725.26,-20.7,İstanbul,0,0.99,17,0,normal
TXN004157,MUS0239,2024-09-06 02:46:00,Cuma,2,1,Uluslararası,Online,152.03,165.67,-8.2,Bursa,0,0.15,4,0,normal
TXN000350,MUS0524,2024-03-28 19:57:00,Perşembe,19,0,Uluslararası,Online,448.37,746.07,-39.9,Antalya,0,0.36,0,0,normal
TXN003151,MUS0455,2024-05-26 03:38:00,Pazar,3,1,Restoran,Online,261.83,219.82,19.1,İstanbul,0,0.07,5,0,normal
TXN004771,MUS0516,2024-12-01 06:50:00,Pazar,6,0,Sağlık,Online,241.74,610.16,-60.4,Ankara,0,0.04,0,0,normal
TXN000280,MUS0584,2024-05-19 17:45:00,Pazar,17,0,ATM Nakit,Fiziksel Kart,442.97,360.6,22.8,Gaziantep,0,0.25,0,0,normal
TXN004493,MUS0644,2024-10-19 10:40:00,Cumartesi,10,0,Market,Temassız,82.72,275.12,-69.9,İzmir,0,0.84,7,0,normal
TXN000507,MUS0475,2024-05-27 07:14:00,Pazartesi,7,0,Elektronik,Fiziksel Kart,267.32,347.41,-23.1,İstanbul,0,0.95,18,0,normal
TXN000940,MUS0298,2024-06-16 03:43:00,Pazar,3,1,Döviz,Online,495.17,521.36,-5.0,İzmir,0,1.02,11,0,normal
TXN003078,MUS0288,2024-05-20 14:49:00,Pazartesi,14,0,Eğlence,Online,534.87,533.4,0.3,Mersin,0,0.96,9,0,normal
TXN004720,MUS0191,2024-06-22 05:07:00,Cumartesi,5,1,Uluslararası,Temassız,268.65,297.14,-9.6,Samsun,0,1.06,13,0,normal
TXN000527,MUS0465,2024-01-27 04:41:00,Cumartesi,4,1,Online Alışveriş,Fiziksel Kart,423.71,389.9,8.7,Antalya,0,0.97,18,0,normal
TXN004573,MUS0137,2024-01-02 01:29:00,Salı,1,1,Sağlık,Online,279.0,250.34,11.4,Kayseri,0,0.17,0,0,normal
TXN003863,MUS0107,2024-09-17 01:59:00,Salı,1,1,Market,Online,10.57,382.24,-97.2,Konya,0,6.19,88,1,kart_test
TXN000252,MUS0667,2024-12-14 09:03:00,Cumartesi,9,0,Uluslararası,Online,350.51,707.84,-50.5,Eskişehir,0,0.22,0,0,normal
TXN004311,MUS0554,2024-05-20 02:07:00,Pazartesi,2,1,Sağlık,ATM,37.37,164.23,-77.2,Antalya,0,1.22,9,0,normal
TXN001863,MUS0341,2024-11-29 17:50:00,Cuma,17,0,Uluslararası,ATM,94.65,200.52,-52.8,Gaziantep,0,0.28,4,0,normal
TXN004769,MUS0017,2024-03-09 19:02:00,Cumartesi,19,0,Uluslararası,Temassız,411.86,281.56,46.3,Adana,0,0.7,5,0,normal
TXN004358,MUS0020,2024-11-14 12:02:00,Perşembe,12,0,Ulaşım,ATM,91.97,80.24,14.6,Samsun,0,0.2,10,0,normal
TXN000176,MUS0090,2024-04-25 11:00:00,Perşembe,11,0,Uluslararası,Telefon,182.97,163.73,11.8,Adana,0,1.72,19,0,normal
TXN001100,MUS0709,2024-07-02 16:54:00,Salı,16,0,Market,Online,408.06,514.0,-20.6,Mersin,0,0.32,3,0,normal
TXN002160,MUS0646,2024-03-31 20:43:00,Pazar,20,0,Eğlence,Online,394.61,580.15,-32.0,Ankara,0,1.4,15,0,normal
TXN004383,MUS0258,2024-01-05 17:17:00,Cuma,17,0,Eğlence,Temassız,289.71,560.55,-48.3,Antalya,0,1.09,5,0,normal
TXN003516,MUS0753,2024-04-25 11:41:00,Perşembe,11,0,ATM Nakit,Temassız,295.78,372.16,-20.5,Adana,0,1.55,10,0,normal
TXN002709,MUS0772,2024-05-29 18:24:00,Çarşamba,18,0,Yakıt,Temassız,55.26,100.59,-45.1,Samsun,0,0.68,13,0,normal
TXN004530,MUS0323,2024-03-03 09:00:00,Pazar,9,0,Sağlık,Fiziksel Kart,708.49,592.84,19.5,Samsun,0,0.72,3,0,normal
TXN004875,MUS0080,2024-06-22 20:22:00,Cumartesi,20,0,Online Alışveriş,ATM,299.49,160.47,86.6,Adana,0,0.38,2,0,normal
TXN000045,MUS0031,2024-06-15 10:32:00,Cumartesi,10,0,Yakıt,Fiziksel Kart,125.53,135.8,-7.6,Kayseri,0,0.83,17,0,normal
TXN002964,MUS0417,2024-11-12 05:09:00,Salı,5,1,Ulaşım,ATM,686.03,513.39,33.6,Gaziantep,0,0.96,9,0,normal
TXN004748,MUS0184,2024-03-20 13:04:00,Çarşamba,13,0,Eğlence,Temassız,377.06,391.84,-3.8,Gaziantep,0,0.38,2,0,normal
TXN003347,MUS0085,2024-11-13 23:12:00,Çarşamba,23,1,Döviz,Fiziksel Kart,189.73,393.49,-51.8,Eskişehir,0,0.64,12,0,normal
TXN000868,MUS0665,2024-03-31 23:11:00,Pazar,23,1,Giyim,Fiziksel Kart,630.31,773.06,-18.5,Kayseri,0,1.02,6,0,normal
TXN003753,MUS0373,2024-05-01 09:22:00,Çarşamba,9,0,Restoran,Temassız,470.2,351.75,33.7,Samsun,0,1.04,18,0,normal
TXN003082,MUS0253,2024-02-13 09:35:00,Salı,9,0,Uluslararası,ATM,787.42,771.17,2.1,Mersin,0,0.41,3,0,normal
TXN004618,MUS0256,2024-06-30 21:22:00,Pazar,21,0,Ulaşım,Fiziksel Kart,394.83,296.1,33.3,İstanbul,0,1.18,16,0,normal
TXN001390,MUS0403,2024-11-04 09:42:00,Pazartesi,9,0,Ulaşım,Fiziksel Kart,609.46,706.28,-13.7,Adana,0,1.0,12,0,normal
TXN000423,MUS0587,2024-03-29 12:50:00,Cuma,12,0,Ulaşım,Online,381.62,617.7,-38.2,Konya,0,0.53,8,0,normal
TXN001299,MUS0185,2024-02-05 05:36:00,Pazartesi,5,1,Elektronik,Temassız,162.57,120.39,35.0,Mersin,0,0.95,9,0,normal
TXN004577,MUS0660,2024-04-12 09:32:00,Cuma,9,0,Restoran,Fiziksel Kart,562.7,352.16,59.8,Kayseri,0,2.75,30,0,normal
TXN003672,MUS0647,2024-06-02 23:48:00,Pazar,23,1,Yakıt,Online,460.71,296.97,55.1,İzmir,0,1.03,12,0,normal
TXN004441,MUS0582,2024-01-11 00:06:00,Perşembe,0,1,Elektronik,Online,155.23,571.28,-72.8,Bursa,0,0.19,8,0,normal
TXN001842,MUS0268,2024-04-19 17:21:00,Cuma,17,0,Elektronik,Temassız,284.01,223.0,27.4,Kayseri,0,0.54,3,0,normal
TXN003980,MUS0192,2024-04-15 00:27:00,Pazartesi,0,1,Sağlık,Online,905.79,638.78,41.8,Antalya,0,1.3,16,0,normal
TXN001436,MUS0652,2024-02-24 06:35:00,Cumartesi,6,0,Yakıt,Online,439.23,255.88,71.7,Kayseri,0,2.23,30,0,normal
TXN004015,MUS0590,2024-03-13 15:57:00,Çarşamba,15,0,Eğlence,Online,231.35,789.02,-70.7,Konya,0,0.09,3,0,normal
TXN003538,MUS0231,2024-11-28 09:27:00,Perşembe,9,0,ATM Nakit,ATM,125.25,94.28,32.8,Mersin,0,0.23,10,0,normal
TXN004872,MUS0298,2024-08-04 19:51:00,Pazar,19,0,Döviz,Online,487.76,521.36,-6.4,İzmir,0,1.29,16,0,normal
TXN000476,MUS0556,2024-08-26 22:09:00,Pazartesi,22,0,ATM Nakit,Online,136.79,560.6,-75.6,Samsun,0,0.58,14,0,normal
TXN002686,MUS0173,2024-09-22 16:53:00,Pazar,16,0,ATM Nakit,Online,385.18,425.63,-9.5,Eskişehir,0,0.52,10,0,normal
TXN003081,MUS0623,2024-07-12 08:51:00,Cuma,8,0,Döviz,Telefon,552.23,625.6,-11.7,İzmir,0,0.29,0,0,normal
TXN000622,MUS0086,2024-02-17 08:25:00,Cumartesi,8,0,Market,Temassız,580.52,560.34,3.6,Ankara,0,0.75,14,0,normal
TXN000295,MUS0018,2024-11-01 11:41:00,Cuma,11,0,Sağlık,Online,54.41,339.95,-84.0,Kayseri,0,0.33,3,0,normal
TXN001483,MUS0647,2024-09-03 02:10:00,Salı,2,1,ATM Nakit,Online,126.45,296.97,-57.4,Paris,1,0.16,11,0,normal
TXN002714,MUS0656,2024-05-25 01:02:00,Cumartesi,1,1,Döviz,Online,991.69,683.02,45.2,Gaziantep,0,0.66,9,0,normal
TXN000938,MUS0171,2024-06-21 04:32:00,Cuma,4,1,ATM Nakit,Fiziksel Kart,726.72,750.36,-3.2,Antalya,0,0.02,1,0,normal
TXN000724,MUS0790,2024-03-08 05:05:00,Cuma,5,1,Ulaşım,Online,923.98,780.55,18.4,Mersin,0,0.39,11,0,normal
TXN004120,MUS0197,2024-05-23 15:52:00,Perşembe,15,0,Ulaşım,Online,678.66,710.27,-4.5,Bursa,0,0.49,12,0,normal
TXN004240,MUS0404,2024-11-04 10:01:00,Pazartesi,10,0,Yakıt,Online,498.17,765.8,-34.9,Konya,0,0.12,11,0,normal
TXN004438,MUS0090,2024-01-04 13:32:00,Perşembe,13,0,Restoran,Temassız,154.06,163.73,-5.9,Adana,0,0.96,16,0,normal
TXN004352,MUS0180,2024-09-24 04:43:00,Salı,4,1,Online Alışveriş,Online,11.98,722.13,-98.3,Konya,0,6.03,85,1,kart_test
TXN001027,MUS0479,2024-09-28 22:52:00,Cumartesi,22,0,Elektronik,Fiziksel Kart,617.96,294.1,110.1,Antalya,0,0.83,11,0,normal
TXN002906,MUS0158,2024-06-03 21:04:00,Pazartesi,21,0,Döviz,Telefon,326.59,255.9,27.6,Konya,0,0.22,0,0,normal
TXN001636,MUS0246,2024-06-12 21:01:00,Çarşamba,21,0,Restoran,Fiziksel Kart,473.14,620.91,-23.8,Antalya,0,0.93,11,0,normal
TXN002585,MUS0768,2024-07-01 18:10:00,Pazartesi,18,0,Eğlence,Online,300.94,488.79,-38.4,İzmir,0,1.88,18,0,normal
TXN003543,MUS0387,2024-10-09 00:45:00,Çarşamba,0,1,Döviz,Online,679.67,547.94,24.0,Antalya,0,2.2,19,0,normal
TXN002399,MUS0264,2024-08-07 18:12:00,Çarşamba,18,0,Elektronik,Fiziksel Kart,610.75,543.61,12.4,Samsun,0,0.78,10,0,normal
TXN002918,MUS0256,2024-05-19 17:57:00,Pazar,17,0,Restoran,ATM,392.88,296.1,32.7,İstanbul,0,1.78,24,0,normal
TXN001187,MUS0004,2024-08-10 03:19:00,Cumartesi,3,1,Sağlık,Fiziksel Kart,532.95,787.04,-32.3,Ankara,0,0.32,3,0,normal
TXN004860,MUS0086,2024-05-08 21:59:00,Çarşamba,21,0,Ulaşım,Temassız,588.81,560.34,5.1,Ankara,0,1.76,26,0,normal
TXN003485,MUS0472,2024-12-30 09:16:00,Pazartesi,9,0,ATM Nakit,Fiziksel Kart,816.83,750.11,8.9,Mersin,0,0.97,11,0,normal
TXN000956,MUS0720,2024-10-14 14:35:00,Pazartesi,14,0,Yakıt,Fiziksel Kart,816.65,607.8,34.4,Gaziantep,0,0.51,0,0,normal
TXN004644,MUS0495,2024-08-13 15:38:00,Salı,15,0,Eğlence,Fiziksel Kart,178.24,117.48,51.7,Adana,0,0.29,0,0,normal
TXN001612,MUS0381,2024-04-11 04:11:00,Perşembe,4,1,Eğlence,Online,731.69,469.01,56.0,Samsun,0,1.33,11,0,normal
TXN004361,MUS0632,2024-02-14 14:40:00,Çarşamba,14,0,Eğlence,Online,35.99,133.92,-73.1,Adana,0,0.62,14,0,normal
TXN004713,MUS0442,2024-06-11 22:21:00,Salı,22,0,Restoran,Fiziksel Kart,107.77,101.1,6.6,Konya,0,0.96,12,0,normal
TXN004925,MUS0104,2024-12-24 14:03:00,Salı,14,0,Sağlık,Fiziksel Kart,454.56,283.63,60.3,Bursa,0,0.53,7,0,normal
TXN000855,MUS0296,2024-03-15 07:53:00,Cuma,7,0,Giyim,Fiziksel Kart,85.6,139.45,-38.6,Antalya,0,1.12,13,0,normal
TXN001429,MUS0781,2024-09-06 21:29:00,Cuma,21,0,ATM Nakit,Temassız,586.7,684.21,-14.3,Gaziantep,0,1.28,8,0,normal
