musteri_id,yas,sehir,segment,egitim_duzeyi,meslek,ana_urun,aylik_gelir_tl,banka_bakiyesi_tl,kredi_skoru,kredi_tutari_tl,npl_flag,dijital_kullanim_skoru,uyelik_ay,son_3ay_islem_sayisi
MUS0860,53,Mersin,Bireysel,Lise,Memur,İhtiyaç Kredisi,7945,51012.53,554,288960.2,0,96,98,27
MUS0861,35,Ankara,Bireysel,Lise,Esnaf,Konut Kredisi,19136,67457.77,559,0,0,77,41,24
MUS0862,52,Adana,Özel Bankacılık,Lisansüstü,Çalışan,Kredi Kartı,242513,1232525.8,900,2844165.05,0,86,83,28
MUS0863,58,Ankara,KOBİ,Üniversite,Esnaf,Yatırım Hesabı,63238,325812.33,639,1009249.09,0,64,70,18
MUS0864,23,Ankara,Bireysel,Üniversite,Memur,İhtiyaç Kredisi,33121,132977.99,497,0,0,100,72,18
MUS0865,38,Konya,Bireysel,Lisansüstü,Akademisyen,İhtiyaç Kredisi,77356,65265.31,736,0,0,78,43,35
MUS0866,41,Kayseri,Bireysel,Lisansüstü,Serbest Meslek,Kredi Kartı,48862,349578.11,720,790296.8,0,85,21,20
MUS0867,45,Bursa,KOBİ,Lisansüstü,Serbest Meslek,Konut Kredisi,130638,779952.43,881,1576049.79,0,69,81,18
MUS0868,36,Bursa,Bireysel,Üniversite,Akademisyen,Yatırım Hesabı,23434,133304.27,674,169073.33,0,71,105,9
MUS0869,38,Mersin,Özel Bankacılık,Lise,Serbest Meslek,Kredi Kartı,60308,457125.66,559,128667.33,0,83,76,15
MUS0870,38,İzmir,Bireysel,Üniversite,Esnaf,Kredi Kartı,34587,187320.23,612,0,0,100,6,23
MUS0871,68,İstanbul,Bireysel,Üniversite,Memur,Vadesiz Mevduat,32721,170944.77,612,812471.87,0,53,111,19
MUS0872,38,Adana,Bireysel,Üniversite,Emekli,İhtiyaç Kredisi,34742,97890.14,745,746723.42,0,77,113,15
MUS0873,38,Antalya,Bireysel,Üniversite,Serbest Meslek,Vadesiz Mevduat,25655,21589.02,636,314839.28,0,93,144,24
MUS0874,70,Mersin,Özel Bankacılık,Üniversite,Emekli,Vadesiz Mevduat,129787,25515.99,795,0,0,62,60,28
MUS0875,49,Bursa,Bireysel,Lisansüstü,Çalışan,Konut Kredisi,45342,0,746,0,0,89,172,24
MUS0876,44,Antalya,Bireysel,Lise,Çalışan,Yatırım Hesabı,17334,60587.17,630,0,0,65,36,32
MUS0877,41,Konya,Özel Bankacılık,Üniversite,Çalışan,Yatırım Hesabı,239484,1148161.07,900,0,0,80,61,29
MUS0878,49,Antalya,Bireysel,Üniversite,Çalışan,Konut Kredisi,13330,59120.18,508,399065.9,0,66,34,22
MUS0879,44,Ankara,Özel Bankacılık,Üniversite,Çalışan,Yatırım Hesabı,144088,913918.91,900,2780384.58,0,83,73,27
MUS0880,51,Adana,KOBİ,Lisansüstü,Esnaf,Vadesiz Mevduat,163336,904111.86,828,0,0,79,49,35
MUS0881,54,Ankara,KOBİ,Lise,Akademisyen,Vadesiz Mevduat,60633,247714.75,695,1245876.09,0,44,61,33
MUS0882,75,Antalya,Bireysel,Üniversite,Esnaf,Vadesiz Mevduat,19978,96718.87,843,566782.78,0,45,57,36
MUS0883,56,Bursa,KOBİ,Lise,Akademisyen,Yatırım Hesabı,36055,215387.02,612,492545.68,0,59,77,36
MUS0884,30,İstanbul,Bireysel,Ortaokul,Çalışan,Vadesiz Mevduat,7153,10561.8,657,0,0,82,151,23
MUS0885,24,Adana,Bireysel,Üniversite,Esnaf,Vadesiz Mevduat,23889,76640.08,628,0,0,86,101,6
MUS0886,43,İzmir,Bireysel,İlkokul,Çalışan,İhtiyaç Kredisi,5393,24194.5,698,0,0,36,1,27
MUS0887,44,Gaziantep,Bireysel,Lise,Memur,Kredi Kartı,12859,61467.46,544,57645.72,0,79,139,45
MUS0888,53,Konya,Bireysel,Ortaokul,Çalışan,Kredi Kartı,12487,29409.82,783,240846.1,0,68,1,33
MUS0889,59,İstanbul,Özel Bankacılık,Lise,Memur,Vadesiz Mevduat,77691,243891.16,709,964665.5,0,57,137,17
MUS0890,48,Mersin,Bireysel,Lise,Memur,Yatırım Hesabı,21192,72623.04,459,0,0,38,165,34
MUS0891,47,Adana,Bireysel,Üniversite,Çalışan,İhtiyaç Kredisi,32625,49677.62,559,478097.03,0,67,133,30
MUS0892,40,Bursa,Bireysel,Üniversite,Emekli,Vadesiz Mevduat,22794,177813.09,555,479049.95,0,50,95,40
MUS0893,35,Bursa,Bireysel,Üniversite,Çalışan,Kredi Kartı,19767,130845.49,517,374267.83,0,72,29,28
MUS0894,18,Kayseri,Bireysel,Lise,Akademisyen,Kredi Kartı,25030,82389.13,644,0,0,100,101,42
MUS0895,41,Gaziantep,KOBİ,Üniversite,Memur,Konut Kredisi,77017,528945.97,718,0,0,95,97,27
MUS0896,38,Mersin,Bireysel,Lise,Çalışan,Vadesiz Mevduat,23496,73962.66,622,665969.72,0,72,79,32
MUS0897,45,Gaziantep,Bireysel,Üniversite,Akademisyen,İhtiyaç Kredisi,24524,58957.92,532,772143.65,0,60,47,25
MUS0898,39,Ankara,Bireysel,Lisansüstü,Serbest Meslek,Kredi Kartı,62890,296575.87,659,916827.1,0,99,93,32
MUS0899,47,Gaziantep,Bireysel,Üniversite,Esnaf,Vadesiz Mevduat,33863,67525.01,757,1004685.73,0,64,23,43
MUS0900,49,Bursa,Bireysel,Üniversite,Serbest Meslek,Kredi Kartı,240282,925173.48,610,134324.37,0,52,75,17
MUS0901,27,İstanbul,Bireysel,Lise,Memur,Yatırım Hesabı,22741,54232.02,601,248406.74,1,67,23,20
MUS0902,53,Mersin,KOBİ,Lise,Serbest Meslek,Konut Kredisi,49106,137748.09,616,534774.59,0,49,1,23
MUS0903,47,Bursa,Bireysel,Lise,Esnaf,Konut Kredisi,22025,30883.21,713,183947.26,0,52,27,28
MUS0904,35,Bursa,Bireysel,Üniversite,Çalışan,Kredi Kartı,15640,62687.71,548,145520.34,0,100,45,4
MUS0905,29,Ankara,Özel Bankacılık,Üniversite,Memur,Vadesiz Mevduat,85007,111535.89,866,1015251.89,0,82,60,29
MUS0906,44,Adana,Bireysel,Ortaokul,Emekli,Vadesiz Mevduat,11717,52846.54,607,246415.08,0,91,60,34
MUS0907,53,Konya,KOBİ,Lise,Memur,Vadesiz Mevduat,37536,68434.23,738,372804.0,0,56,65,19
MUS0908,34,İstanbul,Bireysel,Üniversite,Emekli,İhtiyaç Kredisi,30667,131601.01,686,0,0,73,125,8
MUS0909,43,Antalya,Bireysel,İlkokul,Çalışan,Kredi Kartı,10604,73152.03,572,0,0,57,27,35
MUS0910,37,İstanbul,KOBİ,Lise,Memur,Yatırım Hesabı,24796,167269.43,513,0,0,70,63,7
MUS0911,31,Gaziantep,Bireysel,Lise,Emekli,Konut Kredisi,19012,57659.93,705,0,0,60,74,13
MUS0912,51,Adana,KOBİ,Lisansüstü,Akademisyen,İhtiyaç Kredisi,77956,370907.57,650,217031.97,0,86,69,12
MUS0913,56,Mersin,KOBİ,Ortaokul,Serbest Meslek,İhtiyaç Kredisi,33588,168745.95,715,809522.63,0,84,74,18
MUS0914,35,Adana,KOBİ,Üniversite,Çalışan,Konut Kredisi,47063,159968.89,583,0,0,73,71,3
MUS0915,36,Konya,Bireysel,Lise,Akademisyen,Kredi Kartı,6835,51407.79,522,195780.97,0,63,73,11
MUS0916,47,Bursa,Bireysel,İlkokul,Memur,Konut Kredisi,9060,37376.72,545,235395.81,0,41,11,32
MUS0917,56,Bursa,Bireysel,Lise,Esnaf,Yatırım Hesabı,14286,21262.26,537,0,0,45,72,21
MUS0918,55,Ankara,KOBİ,Lise,Esnaf,Yatırım Hesabı,60815,40915.82,592,0,0,60,51,21
MUS0919,47,Ankara,KOBİ,Üniversite,Akademisyen,Konut Kredisi,69082,673080.54,763,0,0,79,92,15
MUS0920,53,İzmir,Bireysel,Üniversite,Akademisyen,Vadesiz Mevduat,26154,46275.02,621,0,0,45,142,19
MUS0921,38,Konya,Bireysel,Lise,Emekli,Konut Kredisi,18932,67139.61,509,0,0,64,90,21
MUS0922,42,Gaziantep,Bireysel,Üniversite,Akademisyen,Kredi Kartı,27330,129777.04,669,0,0,86,43,4
MUS0923,48,İzmir,Bireysel,Ortaokul,Esnaf,Yatırım Hesabı,16168,70284.03,615,0,0,40,108,15
MUS0924,46,İstanbul,Bireysel,Lise,Esnaf,İhtiyaç Kredisi,18942,116055.58,511,227933.69,0,66,78,24
MUS0925,29,Bursa,Bireysel,Lise,Esnaf,Konut Kredisi,15828,108801.81,532,0,0,83,81,24
MUS0926,51,Adana,Bireysel,Ortaokul,Memur,Vadesiz Mevduat,9203,34587.37,517,0,0,50,56,30
MUS0927,49,Konya,Bireysel,Üniversite,Serbest Meslek,Vadesiz Mevduat,40091,49639.9,528,406310.17,0,49,75,8
MUS0928,62,İzmir,Bireysel,Lise,Emekli,Konut Kredisi,14129,17235.62,690,205789.62,0,67,65,10
MUS0929,26,Bursa,KOBİ,Üniversite,Serbest Meslek,İhtiyaç Kredisi,42867,266050.12,527,0,0,100,126,17
MUS0930,62,Ankara,Bireysel,Üniversite,Akademisyen,Kredi Kartı,30368,104308.55,637,0,0,76,115,21
MUS0931,21,Antalya,Bireysel,Lisansüstü,Emekli,Yatırım Hesabı,57128,309817.18,529,0,0,93,12,23
MUS0932,35,Adana,Bireysel,Üniversite,Esnaf,Vadesiz Mevduat,29928,167012.08,585,734670.6,0,100,13,11
MUS0933,37,Kayseri,KOBİ,Üniversite,Çalışan,Konut Kredisi,41916,95749.1,663,0,0,100,95,4
MUS0934,35,Kayseri,Bireysel,Üniversite,Serbest Meslek,İhtiyaç Kredisi,27270,91360.35,427,0,0,93,153,25
MUS0935,35,Bursa,Bireysel,Lise,Akademisyen,Konut Kredisi,23455,72414.9,547,542993.74,0,62,114,18
MUS0936,44,Konya,Bireysel,Üniversite,Esnaf,Yatırım Hesabı,34655,63851.11,566,0,0,84,33,11
MUS0937,28,Adana,Bireysel,Ortaokul,Serbest Meslek,Vadesiz Mevduat,16951,129700.0,605,202841.3,0,68,137,13
MUS0938,60,Mersin,KOBİ,Ortaokul,Memur,Konut Kredisi,266346,1551907.26,691,181304.4,0,30,50,29
MUS0939,47,Gaziantep,Bireysel,Lise,Esnaf,Vadesiz Mevduat,17333,63568.75,371,250034.93,0,66,81,35
MUS0940,35,Bursa,Bireysel,Lise,Memur,Kredi Kartı,12921,83964.49,440,254967.55,0,100,46,24
MUS0941,52,Gaziantep,KOBİ,İlkokul,Çalışan,Kredi Kartı,13447,61854.49,500,93284.71,0,42,35,14
MUS0942,44,Gaziantep,Bireysel,Lise,Emekli,Kredi Kartı,22939,80772.79,723,0,0,46,139,39
MUS0943,37,Ankara,Bireysel,Üniversite,Memur,İhtiyaç Kredisi,22350,71037.68,667,426883.91,0,71,89,18
MUS0944,68,Bursa,Bireysel,Lisansüstü,Akademisyen,Yatırım Hesabı,30567,57272.48,787,0,0,92,129,37
MUS0945,52,Antalya,Bireysel,Üniversite,Çalışan,Kredi Kartı,34582,94933.85,687,521928.08,0,73,92,38
MUS0946,47,İzmir,Özel Bankacılık,Lise,Emekli,İhtiyaç Kredisi,105657,327480.28,788,0,0,57,92,24
MUS0947,40,Ankara,Bireysel,Üniversite,Esnaf,Konut Kredisi,24891,133597.66,568,656843.9,0,61,128,23
MUS0948,56,İstanbul,Bireysel,Üniversite,Serbest Meslek,Kredi Kartı,16967,43309.5,580,335084.78,0,75,20,6
MUS0949,36,İstanbul,Bireysel,Lise,Esnaf,İhtiyaç Kredisi,13137,26724.27,541,481142.58,0,66,11,10
MUS0950,45,Kayseri,KOBİ,Lisansüstü,Serbest Meslek,Yatırım Hesabı,106313,506121.88,773,0,0,87,52,31
MUS0951,35,Konya,Bireysel,Lise,Memur,Kredi Kartı,10920,55955.89,652,0,0,99,71,4
MUS0952,28,İstanbul,Bireysel,Lisansüstü,Emekli,Konut Kredisi,56534,0,668,890839.9,0,99,158,5
MUS0953,50,Konya,Bireysel,Lisansüstü,Akademisyen,İhtiyaç Kredisi,61489,313242.24,595,2053730.23,1,75,51,31
MUS0954,41,Ankara,Bireysel,Ortaokul,Akademisyen,Yatırım Hesabı,12798,57262.22,666,79823.78,0,76,43,15
MUS0955,42,Ankara,Bireysel,Lisansüstü,Emekli,İhtiyaç Kredisi,50538,232045.39,522,0,0,100,123,32
MUS0956,37,Antalya,Bireysel,Ortaokul,Serbest Meslek,Vadesiz Mevduat,9853,28804.65,562,200591.87,0,55,87,29
MUS0957,18,Bursa,Bireysel,İlkokul,Memur,Kredi Kartı,9191,25570.48,488,168393.76,0,85,46,33
MUS0958,48,Adana,Bireysel,Lisansüstü,Çalışan,Yatırım Hesabı,22708,56562.37,633,0,0,68,1,19
MUS0959,47,Antalya,Bireysel,Üniversite,Serbest Meslek,Kredi Kartı,21187,70782.56,788,895933.89,0,68,1,10
MUS0960,35,Kayseri,KOBİ,Lise,Serbest Meslek,Kredi Kartı,41122,248193.34,674,724089.69,0,60,96,25
MUS0961,31,Ankara,Özel Bankacılık,Üniversite,Memur,İhtiyaç Kredisi,176679,0,900,2347835.11,0,98,182,21
MUS0962,36,Gaziantep,Bireysel,Üniversite,Çalışan,Kredi Kartı,26541,131685.78,649,553973.89,0,88,131,22
MUS0963,44,İzmir,Bireysel,Lisansüstü,Memur,İhtiyaç Kredisi,62933,371422.76,670,0,0,90,32,18
MUS0964,40,İstanbul,Bireysel,Lisansüstü,Memur,Vadesiz Mevduat,31945,49709.0,625,720829.01,0,100,112,11
MUS0965,32,Ankara,Bireysel,Üniversite,Çalışan,Kredi Kartı,21334,33417.78,660,0,0,100,163,26
MUS0966,36,Konya,Bireysel,Lise,Esnaf,Konut Kredisi,26129,27452.81,672,649318.01,0,73,73,28
MUS0967,48,Mersin,Bireysel,Lisansüstü,Serbest Meslek,Vadesiz Mevduat,54904,204382.67,605,850058.87,0,90,1,36
MUS0968,55,Mersin,Bireysel,Lise,Akademisyen,Kredi Kartı,13186,35478.86,660,430207.52,0,68,4,36
MUS0969,25,Adana,Özel Bankacılık,Lise,Çalışan,İhtiyaç Kredisi,32952,133070.04,418,700613.5,0,77,153,35
MUS0970,67,İzmir,Bireysel,Lise,Esnaf,İhtiyaç Kredisi,146053,962587.72,545,0,0,34,16,25
MUS0971,30,Bursa,Bireysel,Ortaokul,Akademisyen,Yatırım Hesabı,11474,68491.43,441,0,0,66,99,41
MUS0972,52,Mersin,Bireysel,Üniversite,Esnaf,İhtiyaç Kredisi,32234,53309.45,694,0,0,42,87,45
MUS0973,30,Adana,Bireysel,Üniversite,Serbest Meslek,İhtiyaç Kredisi,206004,2468967.74,668,0,0,67,29,16
MUS0974,62,Bursa,KOBİ,Lise,Emekli,Vadesiz Mevduat,34102,117886.91,801,334861.74,0,63,90,5
MUS0975,27,İstanbul,Bireysel,Üniversite,Esnaf,Kredi Kartı,256300,1557603.66,418,0,0,73,121,29
MUS0976,57,Konya,Bireysel,İlkokul,Serbest Meslek,Konut Kredisi,8972,48919.67,593,204107.19,0,21,134,11
MUS0977,75,Ankara,Bireysel,Lisansüstü,Memur,Vadesiz Mevduat,60839,230429.84,752,281377.23,0,60,28,0
MUS0978,41,Konya,Bireysel,Üniversite,Çalışan,Vadesiz Mevduat,27551,129217.87,665,853492.09,0,100,84,29
MUS0979,21,İzmir,Bireysel,Lise,Esnaf,Yatırım Hesabı,23703,231641.78,556,250395.76,0,87,49,0
MUS0980,40,Konya,Bireysel,Üniversite,Akademisyen,Vadesiz Mevduat,44704,156748.7,727,0,0,51,22,17
MUS0981,39,İstanbul,Bireysel,İlkokul,Serbest Meslek,Vadesiz Mevduat,7807,23520.04,491,140513.18,0,50,46,23
MUS0982,27,Ankara,Bireysel,Üniversite,Emekli,İhtiyaç Kredisi,26234,106863.12,530,0,0,97,5,22
MUS0983,56,Ankara,Bireysel,Ortaokul,Çalışan,Kredi Kartı,9792,5211.3,660,0,0,49,201,18
MUS0984,33,Antalya,Bireysel,Lise,Memur,Konut Kredisi,25521,182703.27,445,0,0,86,35,29
MUS0985,47,İzmir,KOBİ,Üniversite,Esnaf,Vadesiz Mevduat,67845,379818.42,748,645329.05,0,83,15,5
MUS0986,33,Antalya,Bireysel,Ortaokul,Emekli,Vadesiz Mevduat,9200,71721.8,608,0,0,75,85,26
MUS0987,32,Konya,Bireysel,İlkokul,Çalışan,İhtiyaç Kredisi,7509,13816.68,487,0,0,66,86,12
MUS0988,29,İstanbul,Bireysel,Üniversite,Akademisyen,Kredi Kartı,40966,343776.44,666,0,0,77,130,22
MUS0989,27,Bursa,KOBİ,Üniversite,Serbest Meslek,Vadesiz Mevduat,77663,89012.12,769,2496790.81,0,100,38,17
MUS0990,47,Gaziantep,KOBİ,Lise,Esnaf,İhtiyaç Kredisi,39653,47958.27,565,0,0,41,31,0
MUS0991,26,Bursa,KOBİ,Lisansüstü,Akademisyen,Vadesiz Mevduat,114523,112799.56,782,0,0,100,9,14
MUS0992,35,İstanbul,KOBİ,Lise,Çalışan,Kredi Kartı,41786,141508.07,584,1074981.41,0,73,60,39
MUS0993,18,Gaziantep,Bireysel,Lise,Akademisyen,Kredi Kartı,18834,48813.09,561,481737.84,0,100,71,7
MUS0994,40,Antalya,Bireysel,Ortaokul,Çalışan,Kredi Kartı,12268,55773.81,472,0,0,49,128,4
MUS0995,47,Gaziantep,Bireysel,Lise,Emekli,Kredi Kartı,15325,67518.79,610,102691.28,0,46,50,27
MUS0996,49,Ankara,Bireysel,Lise,Akademisyen,Yatırım Hesabı,20735,17535.35,706,0,0,67,74,31
MUS0997,56,Kayseri,KOBİ,Lisansüstü,Esnaf,Yatırım Hesabı,672179,3753382.89,768,0,0,63,136,7
MUS0998,36,Gaziantep,Bireysel,Lise,Çalışan,Yatırım Hesabı,19709,116807.58,634,0,0,58,116,29
MUS0999,42,İstanbul,Bireysel,Lisansüstü,Çalışan,İhtiyaç Kredisi,34685,65160.63,621,0,0,82,51,28
MUS1000,36,Gaziantep,Bireysel,Üniversite,Akademisyen,Vadesiz Mevduat,51777,395526.97,518,733849.76,0,82,81,37
